,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
1258,367492920,2021-03-06 01:58:17,33.73505,-118.27097,0.0,352.1,511.0,KENNETH CARL,IMO8978710,WDF8246,90.0,0.0,33.0,7.0,2.7,79.0,A
1259,338209376,2021-03-06 01:58:17,33.72983,-118.0823,5.7,155.3,511.0,KRISTY MARIE,IMO0000000,,37.0,,9.0,3.0,,,B
1260,367719100,2021-03-06 01:58:17,33.72973,-118.27572,0.0,339.3,305.0,,,,,0.0,,,,,A
1261,215126000,2021-03-06 01:58:20,33.62892,-118.05622,0.4,205.4,260.0,,,,,1.0,,,,,A
1262,338118674,2021-03-06 01:58:20,33.72625,-118.26904,0.1,244.1,252.0,BAYWATCH 19,,WZB9310,90.0,15.0,,,,,A
1263,367758240,2021-03-06 01:58:22,33.53955,-118.2705,7.7,190.0,189.0,LUCY FRANCO,,WDJ2429,31.0,15.0,21.0,7.0,,31.0,A
1264,367647270,2021-03-06 01:58:22,33.73548,-118.27111,0.1,256.9,511.0,JOHN HENRY,IMO8978174,WDH7347,60.0,0.0,29.0,7.0,,39.0,A
1265,368021110,2021-03-06 01:58:22,33.76145,-118.1923,0.0,253.7,511.0,SOME TUESDAY,IMO0000000,WDJ8919,36.0,,15.0,8.0,,,B
1266,351249000,2021-03-06 01:58:22,33.67451,-118.21123,0.1,149.4,270.0,NYK OCEANUS,IMO9312975,3EMR8,70.0,1.0,336.0,45.0,14.0,70.0,A
1267,366983530,2021-03-06 01:58:22,33.77312,-118.21749,0.0,288.0,64.0,JOHN QUIGG,IMO8987929,WDB9828,31.0,0.0,24.0,9.0,4.0,52.0,A
1268,338319175,2021-03-06 01:58:23,33.7221,-118.28124,0.0,360.0,511.0,ALOHA NUI,IMO0000000,,37.0,,18.0,3.0,,,B
1269,371582000,2021-03-06 01:58:23,33.75191,-118.2403,0.0,358.9,70.0,,,,,0.0,,,,,A
1270,982463045,2021-03-06 01:58:23,33.75393,-118.19293,2.9,352.9,511.0,T/T ZUIDERDAM 15,,,60.0,,,,,,B
1271,366998840,2021-03-06 01:58:24,33.75058,-118.2154,0.0,71.1,40.0,MILLENNIUM MAVERICK,IMO9159713,WDC2866,31.0,0.0,30.0,11.0,4.6,,A
1272,367133160,2021-03-06 01:58:24,33.76741,-118.21753,0.0,109.5,109.0,TECUMSEH,IMO7511503,WTW9257,31.0,0.0,37.0,10.0,4.2,,A
1273,338229164,2021-03-06 01:58:24,33.71877,-118.27615,0.0,30.0,511.0,LINDSEY,,,37.0,,,,,,B
1274,366760650,2021-03-06 01:58:24,33.74746,-118.2168,3.3,355.4,179.0,LEADER,IMO9188568,WCY8495,31.0,0.0,31.0,10.0,4.3,52.0,A
1275,366932980,2021-03-06 01:58:25,33.77087,-118.21177,0.0,127.8,66.0,DREW FOSS,IMO7626217,WYL5718,31.0,5.0,38.0,10.0,4.2,,A
1276,310765000,2021-03-06 01:58:25,33.76944,-118.22887,0.0,344.3,254.0,LONDON EXPRESS,IMO9143568,ZCEV3,70.0,5.0,294.0,32.0,13.6,,A
1277,367422010,2021-03-06 01:58:25,33.74533,-118.27228,0.0,360.0,511.0,,,,,3.0,,,,,A
1278,367691660,2021-03-06 01:58:25,33.74881,-118.11403,0.0,251.9,511.0,BIBI,,WDI3764,37.0,7.0,19.0,5.0,,,A
1279,367101530,2021-03-06 01:58:25,33.7346,-118.26864,0.0,172.9,511.0,CARIBE ALLIANCE,,WDI9216,90.0,0.0,19.0,6.0,,53.0,A
1280,368064650,2021-03-06 01:58:25,33.7237,-118.27967,0.0,360.0,511.0,,,,,15.0,,,,,A
1281,311000111,2021-03-06 01:58:26,33.72835,-118.16281,0.0,114.5,261.0,PEGASUS VOYAGER,IMO9665736,C6AP3,80.0,1.0,275.0,48.0,17.0,,A
1282,367308610,2021-03-06 01:58:26,33.77154,-118.21158,0.0,162.4,243.0,SARAH C,,WDD9226,31.0,5.0,19.0,6.0,,31.0,A
1283,367661930,2021-03-06 01:58:26,33.72962,-118.27536,0.1,240.4,121.0,MICHELLE SLOAN,IMO9747819,WDH8832,31.0,15.0,24.0,,,,A
1284,367006770,2021-03-06 01:58:27,33.72935,-118.2757,0.1,199.1,128.0,ROBYN J,,WTQ4065,90.0,0.0,32.0,7.0,,31.0,A
1285,366758000,2021-03-06 01:58:27,33.76833,-118.23371,0.0,167.2,74.0,HORIZON ENTERPRISE,IMO7617905,KRGB,70.0,5.0,247.0,27.0,10.3,,A
1286,369042000,2021-03-06 01:58:28,33.77464,-118.21542,0.0,351.6,64.0,AMERICAN FREEDOM,IMO9759898,KAFK,80.0,5.0,,,,,A
1287,367793650,2021-03-06 01:58:29,33.71992,-118.27873,0.1,49.0,511.0,BLOW ME,IMO0000000,WDJ6029,36.0,,14.0,8.0,,,B
1288,367486370,2021-03-06 01:58:30,33.72139,-118.27473,0.0,240.2,164.0,NRC QUEST,IMO9271195,WDF7619,90.0,5.0,48.0,10.0,3.0,70.0,A
1289,351539000,2021-03-06 01:58:31,33.71247,-118.19433,0.2,347.8,263.0,NAVIOS AMBER,IMO9736341,3FQB6,70.0,1.0,229.0,32.0,14.5,,A
1290,367427670,2021-03-06 01:58:32,33.34625,-118.32374,0.1,157.2,511.0,MAGNA CARTA,,WDF2350,37.0,0.0,23.0,6.0,,37.0,A
1291,367049470,2021-03-06 01:58:32,33.76272,-118.26566,0.0,268.5,511.0,STEPHEN M WHITE,,WCU6542,90.0,15.0,15.0,4.0,,,A
1292,367017440,2021-03-06 01:58:34,33.76326,-118.22008,9.3,337.8,334.0,PIPER INNESS,IMO8964109,WDC3984,90.0,0.0,42.0,8.0,2.1,,A
1293,367192970,2021-03-06 01:58:34,33.34429,-118.32221,0.0,32.7,511.0,CAT EXPRESS,,WDD7921,60.0,15.0,29.0,11.0,,,A
1294,431654000,2021-03-06 01:58:34,33.66629,-118.12403,0.2,333.7,287.0,,,,,1.0,,,,,A
1295,338316979,2021-03-06 01:58:34,33.72587,-118.07509,0.0,360.0,511.0,CZEH MATE,IMO0000000,,37.0,,0.0,0.0,,,B
1296,367760290,2021-03-06 01:58:35,33.74759,-118.21568,0.0,38.5,284.0,FIREBOAT 15,,WDJ2641,90.0,0.0,,,,,A
1297,368024740,2021-03-06 01:58:36,33.74725,-118.21564,0.0,233.1,511.0,,,,,15.0,,,,,A
1298,241528000,2021-03-06 01:58:36,33.62788,-118.21319,10.9,197.5,202.0,,,,,0.0,,,,,A
1299,366554000,2021-03-06 01:58:36,33.72383,-118.27967,0.0,160.0,251.0,AQUILA,,WDF8873,60.0,5.0,19.0,5.0,,,A
1300,215346000,2021-03-06 01:58:36,33.7328,-118.25445,0.0,27.4,251.0,,,,,5.0,,,,,A
