,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
82,636092778,2021-12-20 13:52:57.500,33.76179227879799,-118.276036836394,0.0,143.3,335.0,BELLAVIA,IMO9290440,D5OB9,71.0,5.0,294.0,32.0,11.7,71.0,A,2122,1505
83,414274000,2021-12-20 13:52:57.500,33.71325,-118.1446976,0.1,230.0,30.0,PING AN CHENG,IMO9742974,BOHA,,1.0,,,,70.0,A,3585,2045
84,538070708,2021-12-20 13:52:57.500,33.6110531,-117.9235177,0.0,248.5,282.0,CIELO MARE,,V7TK9,37.0,5.0,,,,37.0,A,6047,3183
85,368850000,2021-12-20 13:52:57.500,33.74400693333333,-118.22731616666668,0.1,231.7,511.0,CAPE INSCRIPTION,IMO7390105,WSCJ,70.0,5.0,208.0,31.0,9.8,70.0,A,2665,1703
86,303200000,2021-12-20 13:52:57.500,33.771798260869566,-118.21178260869566,0.0,0.0,511.0,TAURUS,IMO7819498,WDB6361,31.0,5.0,22.0,7.0,,52.0,A,2838,1394
87,368021110,2021-12-20 13:52:57.500,33.76146079734219,-118.1923107973422,0.0,220.6,511.0,SOME TUESDAY,IMO0000000,WDJ8919,36.0,,15.0,8.0,,,B,3055,1509
88,367192940,2021-12-20 13:52:57.500,33.74968788990826,-118.27353422018348,0.0,254.1,511.0,AVALON EXPRESS,IMO8967890,WDD7919,60.0,0.0,26.0,6.0,,40.0,A,2150,1640
89,367531160,2021-12-20 13:52:57.500,33.609618729096994,-117.895911270903,0.0,262.1,511.0,HAU TREE,,WDG3933,37.0,5.0,18.0,,,37.0,A,6354,3199
90,368066650,2021-12-20 13:52:57.500,33.610908538205976,-117.926170730897,0.0,360.0,39.0,DOUBLE D,IMO0000000,00001,37.0,,24.0,6.0,,,B,6017,3185
91,367309330,2021-12-20 13:52:57.500,33.77162074074074,-118.21187925925923,0.0,231.7,154.0,PACIFIC RAVEN,IMO7114288,WDD9278,31.0,0.0,36.0,9.0,3.9,52.0,A,2837,1396
92,338247175,2021-12-20 13:52:57.500,33.765378,-118.24527933333331,0.0,215.6,511.0,VIKING HEART,IMO0000000,,36.0,,15.0,5.0,,,B,2465,1465
93,367625810,2021-12-20 13:52:57.500,33.74958,-118.21545,0.0,272.4,57.0,VETERAN,IMO9765720,WDH5227,31.0,0.0,31.0,12.0,,52.0,A,2797,1641
94,338100018,2021-12-20 13:52:57.500,33.84864,-118.39940978077573,0.0,244.6,261.0,MARE'ZIA,,,37.0,,12.0,3.0,,,B,749,538
95,338093777,2021-12-20 13:52:57.500,33.740826,-118.278593,0.0,196.5,511.0,LA FIREBOAT 2,IMO9271535,,90.0,0.0,32.0,8.0,4.8,51.0,A,2094,1738
96,367309970,2021-12-20 13:52:57.500,33.61038056478405,-117.89530943521596,0.0,58.2,511.0,AGUA MAR,,WDD9333,37.0,,10.0,4.0,,,B,6361,3190
97,229454000,2021-12-20 13:52:57.500,33.73281,-118.25413943333336,0.0,166.0,251.0,CMA CGM HERMES,IMO9882499,9HA5498,71.0,5.0,366.0,51.0,14.5,71.0,A,2366,1828
98,366823250,2021-12-20 13:52:57.500,33.72158,-118.28105,0.0,254.8,511.0,HOOKER,IMO0000000,WDA5733,37.0,,14.0,4.0,,,B,2067,1953
99,338376964,2021-12-20 13:52:57.500,33.76147,-118.18415973333332,0.0,360.0,511.0,SAGA,IMO0000000,WDK6253,36.0,,12.0,4.0,,,B,3145,1509
100,367421990,2021-12-20 13:52:57.500,33.77622,-118.24425345454544,0.0,279.3,511.0,H R MORRIS,IMO8993796,WCZ5434,90.0,3.0,67.0,16.0,,33.0,A,2476,1344
101,366932980,2021-12-20 13:52:57.500,33.77089,-118.2117876146789,0.0,275.4,68.0,DREW FOSS,IMO7626217,WYL5718,31.0,0.0,38.0,10.0,4.2,32.0,A,2838,1404
102,338339611,2021-12-20 13:52:57.500,33.60195,-117.89744021666668,0.0,360.0,33.0,VAL AIR,IMO0000000,,37.0,,11.0,4.0,,,B,6337,3284
103,338169044,2021-12-20 13:52:57.500,33.61165,-117.90377,0.0,177.0,511.0,BREANNA,IMO7634939,,37.0,,24.0,6.0,,,B,6267,3176
104,257034130,2021-12-20 13:52:57.500,33.71485,-118.27598,0.0,12.0,306.0,VIKING ORION,IMO9796250,LAYQ7,60.0,0.0,228.0,34.0,6.7,60.0,A,2123,2028
105,368117610,2021-12-20 13:52:57.500,33.75841092715232,-118.18468953642385,0.0,360.0,511.0,FRENCH KISSING LIFE,IMO0000000,WDL3018,37.0,,0.0,0.0,,,B,3139,1543
106,367427670,2021-12-20 13:52:57.500,33.61068,-117.92578,0.0,206.8,511.0,MAGNA CARTA,,WDF2350,37.0,0.0,23.0,6.0,,37.0,A,6022,3187
107,366994250,2021-12-20 13:52:57.500,33.73185,-118.26434875,0.0,272.2,511.0,MASCO ENDEAVOR,IMO8987905,WDC2519,90.0,0.0,46.0,10.0,,90.0,A,2253,1838
