,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
150,367606290,2021-04-23 01:57:51,33.7739623,-118.2463323,0.0,360.0,511.0,SWEET DREAMS,IMO0000000,WDH3297,36.0,,13.0,4.0,,,B,1884,501
151,338237293,2021-04-23 01:57:51,33.7137,-118.06309,0.0,308.8,511.0,SEA ROVER,,,37.0,,,,,,B,3924,1172
152,338098732,2021-04-23 01:57:51,33.72036490066225,-118.28007245033112,0.0,295.2,511.0,IKAROS,,,37.0,,18.0,5.0,,,B,1508,1098
153,338181327,2021-04-23 01:57:51,33.7193824,-118.28208,0.0,25.9,511.0,QUERENCIA,,,37.0,,9.0,,,,B,1486,1109
154,311000111,2021-04-23 01:57:51,33.7258875,-118.2167875,0.0,62.3,248.0,PEGASUS VOYAGER,IMO9665736,C6AP3,80.0,1.0,275.0,48.0,17.0,81.0,A,2213,1037
155,565653000,2021-04-23 01:57:51,33.68802738410596,-118.11392,0.1,339.0,262.0,WAN HAI 509,IMO9326421,9VJJ7,70.0,1.0,268.0,32.0,12.5,70.0,A,3358,1458
156,565536000,2021-04-23 01:57:51,33.7675,-118.23685,0.0,307.0,74.0,WAN HAI 507,IMO9326407,9VJJ5,70.0,5.0,268.0,32.0,12.5,70.0,A,1989,573
157,431073000,2021-04-23 01:57:51,33.7437324,-118.20095746666668,0.1,163.0,90.0,ONE CYGNUS,IMO9806081,7KEP,70.0,5.0,364.0,51.0,14.3,70.0,A,2389,838
158,338392988,2021-04-23 01:57:51,33.75808,-118.18872,0.0,360.0,511.0,MOONDANCE,IMO0000000,,37.0,,30.0,15.0,,,B,2525,678
159,563758000,2021-04-23 01:57:51,33.6801846179402,-118.15205269102992,0.1,268.8,257.0,NYK RUMINA,IMO9416991,9V7645,70.0,1.0,294.0,32.0,13.5,79.0,A,2933,1545
160,367486370,2021-04-23 01:57:51,33.72139738410596,-118.27473,0.1,116.2,164.0,NRC QUEST,IMO9271195,WDF7619,90.0,5.0,48.0,10.0,3.0,70.0,A,1568,1087
161,338328528,2021-04-23 01:57:51,33.76554,-118.24444,0.0,321.2,511.0,TAMARACK,IMO0000000,,37.0,,13.0,4.0,,,B,1905,595
162,538008732,2021-04-23 01:57:51,33.754342715231786,-118.26793543046358,0.1,44.8,177.0,SWIFT OMAHA,IMO9451707,V7A2702,80.0,5.0,183.0,32.0,11.4,80.0,A,1643,720
163,338177481,2021-04-23 01:57:51,33.76684910593999,-118.12264910593996,0.0,31.5,511.0,CINDERELLA,,,37.0,,11.0,,,,B,3261,581
164,338401939,2021-04-23 01:57:51,33.7248821192053,-118.07312788079471,0.0,360.0,511.0,REEL PARTICULAR,IMO0000000,,37.0,,14.0,4.0,,,B,3812,1048
165,368076520,2021-04-23 01:57:51,33.72448,-118.28245,0.0,55.0,511.0,CABRILLO,IMO0000000,,37.0,,12.0,4.0,,,B,1482,1052
166,367602170,2021-04-23 01:57:51,33.75184,-118.1191473089701,0.0,358.3,511.0,DRAGON FLY,,WDH2881,37.0,,13.0,,,,B,3300,748
167,351526000,2021-04-23 01:57:51,33.7574732,-118.2627272,0.0,119.3,37.0,SANTA JOHANNA,IMO9806782,3FMD4,70.0,5.0,,,,70.0,A,1701,685
168,351075000,2021-04-23 01:57:51,33.67873573333333,-118.1218714,0.0,24.7,248.0,PICHINCHA,IMO9422407,3EYV7,80.0,1.0,244.0,42.0,14.9,80.0,A,3269,1561
169,355185000,2021-04-23 01:57:51,33.661122000000006,-118.136888,0.1,227.6,248.0,MSC GISELLE,IMO9720196,3FPX4,70.0,1.0,299.0,48.0,14.5,73.0,A,3102,1758
170,255805780,2021-04-23 01:57:51,33.7367308361204,-118.18862702341136,0.0,291.5,511.0,TALASSA,IMO9290787,CQDD,70.0,5.0,275.0,40.0,14.0,70.0,A,2526,916
171,636018861,2021-04-23 01:57:51,33.704836066666665,-118.12703,0.0,348.0,256.0,LR1 AMBASSADOR,IMO9307085,D5RS6,80.0,1.0,228.0,32.0,10.2,80.0,A,3212,1271
172,374158000,2021-04-23 01:57:51,33.76218,-118.18312,0.1,131.8,511.0,LOTTUS,IMO0000000,HP8554,37.0,,0.0,0.0,14.6,74.0,B,2587,633
173,338375496,2021-04-23 01:57:51,33.746889169435214,-118.11759445182724,0.0,82.3,511.0,JANASERE,IMO0000000,,36.0,,10.0,4.0,,,B,3317,803
174,367599960,2021-04-23 01:57:51,33.72066317880795,-118.27816,0.0,71.9,511.0,THE REAGAN YEARS,,WDH2666,37.0,,14.0,4.0,,,B,1529,1095
175,232018919,2021-04-23 01:57:51,33.70441,-118.2062533,0.1,349.6,257.0,HYUNDAI JUPITER,IMO9725134,MEED8,70.0,1.0,323.0,48.0,14.5,70.0,A,2330,1276
176,368129380,2021-04-23 01:57:51,33.72391664451828,-118.28136664451829,0.0,360.0,511.0,HANALEI,IMO0000000,WDL4225,36.0,,13.0,8.0,,,B,1494,1059
177,368048380,2021-04-23 01:57:51,33.75135,-118.11022658862876,0.0,304.3,511.0,TAVISH B.,IMO0000000,WDK3754,37.0,,12.0,4.0,,,B,3399,753
178,338311935,2021-04-23 01:57:51,33.75910333333333,-118.18506,0.0,131.2,511.0,SEAFOX,IMO0000000,,36.0,,16.0,6.0,,,B,2566,667
