,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
218,538002953,2021-08-22 01:50:25.500,33.76756,-118.23679013333332,0.1,254.1,74.0,SCT SANTIAGO,IMO9302566,V7NF7,70.0,5.0,294.0,32.0,13.5,71.0,A,1979,735
219,241529000,2021-08-22 01:50:25.500,33.63620875,-118.14135375,0.2,234.6,311.0,PERSEPOLIS,IMO9798870,SVCR3,80.0,1.0,228.0,33.0,12.4,80.0,A,3041,2198
220,338177481,2021-08-22 01:50:25.500,33.76685260869565,-118.12264369565216,0.0,332.9,511.0,CINDERELLA,,,37.0,,11.0,,,,B,3249,743
221,338330992,2021-08-22 01:50:25.500,33.612671283333334,-117.92427871666666,0.1,202.5,511.0,TOW BIZZ II,IMO0000000,,37.0,,10.0,3.0,,,B,5458,2460
222,338186088,2021-08-22 01:50:25.500,33.71971,-118.27979,0.0,333.0,511.0,CLOUDBURST,,,37.0,,14.0,,,,B,1500,1268
223,368167990,2021-08-22 01:50:25.500,33.61022,-117.92527368333332,0.0,30.8,511.0,IT'S ALL GOOD,IMO0000000,WDL8279,37.0,,14.0,5.0,,,B,5447,2487
224,338238542,2021-08-22 01:50:25.500,33.61319,-117.92445,0.0,201.4,511.0,ADVENTURE,,,37.0,,,,,,B,5456,2454
225,215159000,2021-08-22 01:50:25.500,33.66898,-118.12477197324417,0.0,214.1,277.0,CMA CGM SWORDFISH,IMO9331000,9HA4988,79.0,1.0,294.0,32.0,10.9,70.0,A,3226,1833
226,412478000,2021-08-22 01:50:25.500,33.759737308970095,-118.2193873089701,0.0,337.1,337.0,GUO YUAN 82,IMO9864203,BOGR6,70.0,5.0,229.0,35.0,8.0,70.0,A,2172,822
227,338380055,2021-08-22 01:50:25.500,33.7184028,-118.2780928,0.0,222.8,511.0,THE REAGAN YEARS,IMO0000000,,37.0,,22.0,6.0,,,B,1519,1283
228,338310725,2021-08-22 01:50:25.500,33.71962719063546,-118.27671280936454,0.0,217.8,511.0,WAHOO,IMO0000000,WDD8948,37.0,,11.0,4.0,,,B,1534,1269
229,355288000,2021-08-22 01:50:25.500,33.65942445182724,-118.1528742192691,0.1,213.6,238.0,NORD NAVIGATOR,IMO9370769,3EPQ7,70.0,1.0,229.0,32.0,14.4,74.0,A,2913,1939
230,338162425,2021-08-22 01:50:25.500,33.72281,-118.06874,0.0,147.7,511.0,CHELSEA SKYE  TWO,IMO0000000,,37.0,,0.0,0.0,,,B,3849,1234
231,338223365,2021-08-22 01:50:25.500,33.61443716666667,-117.91362433333332,0.0,0.0,511.0,REFLECTIONS,,,37.0,,25.0,6.0,,,B,5576,2440
232,368121190,2021-08-22 01:50:25.500,33.75114180904522,-118.11388819095478,0.2,62.8,511.0,ASSIST SEAL BEACH,,WDL3393,31.0,5.0,9.0,2.0,1.0,31.0,A,3347,918
233,566999000,2021-08-22 01:50:25.500,33.682678628762545,-118.12295862876252,0.0,325.0,242.0,HYUNDAI NEW YORK,IMO9385025,9V2196,70.0,1.0,293.0,40.0,14.0,70.0,A,3246,1680
234,368146890,2021-08-22 01:50:25.500,33.77466712374582,-118.21214424749164,0.0,190.8,511.0,BIG DIPPER,IMO0000000,WDL6049,57.0,,0.0,0.0,,,B,2253,656
235,538007680,2021-08-22 01:50:25.500,33.6884784,-118.1462658,0.1,278.9,259.0,MELINA,IMO9401075,V7DE9,79.0,1.0,260.0,32.0,11.0,71.0,A,2986,1616
236,338336818,2021-08-22 01:50:25.500,33.61140707641196,-117.92676584717609,0.0,174.4,511.0,ISLAND FOX,IMO0000000,,37.0,,0.0,0.0,,,B,5430,2474
237,367691350,2021-08-22 01:50:25.500,33.61304700996678,-117.92447,0.0,174.6,511.0,ANDIAMO,IMO0000000,,37.0,,21.0,6.0,,,B,5455,2455
238,338324023,2021-08-22 01:50:25.500,33.61519703333333,-117.90241,0.0,360.0,511.0,10 BY 10,IMO0000000,,37.0,,0.0,0.0,,,B,5701,2431
239,367506190,2021-08-22 01:50:25.500,33.72427302325581,-118.28154,0.0,66.3,511.0,THALASSA,,WDF9539,37.0,,15.0,,,,B,1481,1217
240,538008132,2021-08-22 01:50:25.500,33.61485773333333,-118.05135,0.1,3.5,248.0,CAP SAN JUAN,IMO9717204,V7OW7,74.0,1.0,332.0,48.0,13.5,74.0,A,4043,2435
241,416497000,2021-08-22 01:50:25.500,33.74323622516556,-118.27369688741724,0.0,181.1,207.0,EVER LUNAR,IMO9629093,BKKF,70.0,5.0,334.0,45.0,14.2,74.0,A,1568,1006
242,338312193,2021-08-22 01:50:25.500,33.60960848585691,-117.8949484858569,0.0,193.3,511.0,PROVIDER,IMO0000000,,37.0,,13.0,5.0,,,B,5784,2494
243,366785290,2021-08-22 01:50:25.500,33.74903,-118.11384687014429,0.0,360.0,511.0,MANDALAY,,WDG4601,37.0,,15.0,,,,B,3347,942
244,538007617,2021-08-22 01:50:25.500,33.7694355,-118.2298173,0.0,177.0,75.0,NAVIOS VERANO,IMO9308015,V7JY3,73.0,5.0,238.0,32.0,10.4,73.0,A,2056,715
245,367033480,2021-08-22 01:50:25.500,33.7376402970297,-118.26585676567656,0.0,39.1,511.0,CRYSTAL SEA,IMO0000000,WDC4959,30.0,,20.0,6.0,,,B,1655,1068
246,538008251,2021-08-22 01:50:25.500,33.76169,-118.25224668874172,0.0,73.8,247.0,AGIA EIRINI FORCE,IMO9340063,V7A2144,70.0,5.0,190.0,32.0,6.6,70.0,A,1807,801
247,338339764,2021-08-22 01:50:25.500,33.7224706,-118.27901,0.0,188.7,511.0,MILLER TIME,IMO0000000,,37.0,,15.0,4.0,,,B,1509,1237
